night_image_name,day_image_name,object_consistency,object_visibility_improvement,ssim,brightness_increase,warm_shift,saturation_increase,edge_preservation,shadow_removal,overexposure_score,lpips,issues
aachen_aachen_000000_000019_leftImg8bit.png,aachen_000000_000019_leftImg8bit.png,1.0,2.3333333333333335,0.368291179205454,66.6763563156128,-1.5013890266418457,-77.99188423156738,0.013751375137509302,0.0,0.5597416552972039,0.5305246710777283,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000001_000019_leftImg8bit.png,aachen_000001_000019_leftImg8bit.png,1.0,1.4285714285714286,0.3885919664619097,66.37677955627441,-1.2756643295288086,-85.703293800354,0.02404055606161668,0.0,0.6374593574840379,0.5434560775756836,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000002_000019_leftImg8bit.png,aachen_000002_000019_leftImg8bit.png,0.6,1.0,0.3484968392326212,59.419649600982666,-2.921403408050537,-89.90607976913452,0.026059045984674085,0.0,0.8440992237523472,0.5254172086715698,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000003_000019_leftImg8bit.png,aachen_000003_000019_leftImg8bit.png,1.0,1.3333333333333333,0.37444255350811945,63.39989233016968,-1.217447280883789,-74.36797285079956,0.02698950634926565,0.0,0.7502316290218786,0.49628230929374695,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000004_000019_leftImg8bit.png,aachen_000004_000019_leftImg8bit.png,0.8714285714285714,2.5714285714285716,0.3965507140682094,65.36778354644775,-0.7133216857910156,-77.24713277816772,0.017623516745847445,0.0,0.8405394544677327,0.5012556910514832,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000005_000019_leftImg8bit.png,aachen_000005_000019_leftImg8bit.png,1.0,1.375,0.3988699285473896,62.13031196594238,-0.9958076477050781,-73.4438362121582,0.021240167737767986,0.0,0.7949016794386891,0.4988778531551361,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000006_000019_leftImg8bit.png,aachen_000006_000019_leftImg8bit.png,1.0,8.0,0.3740235255821221,57.04274034500122,-0.8334088325500488,-79.36741209030151,0.03341401102592886,0.0,0.5033765371907553,0.5091347694396973,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000007_000019_leftImg8bit.png,aachen_000007_000019_leftImg8bit.png,0.5,0.5,0.362961308855152,61.91147708892822,-1.9295334815979004,-85.99033212661743,0.027953853955357533,0.0,0.7206736948895859,0.5954294204711914,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000008_000019_leftImg8bit.png,aachen_000008_000019_leftImg8bit.png,0.75,0.75,0.37892959638609597,58.94421195983887,-1.8830227851867676,-76.84942388534546,0.02193302294271502,0.0,0.6851238315857211,0.5699798464775085,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000009_000019_leftImg8bit.png,aachen_000009_000019_leftImg8bit.png,0.8875,1.125,0.39555345471562786,56.01184415817261,-2.3100461959838867,-94.36277103424072,0.02523275036977933,0.0,0.7178018737130709,0.5247166752815247,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000010_000019_leftImg8bit.png,aachen_000010_000019_leftImg8bit.png,1.0,1.3333333333333333,0.35244174961605734,53.79974365234375,-2.053166389465332,-83.91768407821655,0.015547813426234843,0.0,0.7410040605043973,0.5023025274276733,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000011_000019_leftImg8bit.png,aachen_000011_000019_leftImg8bit.png,1.0,1.5,0.37158079129973076,54.83194065093994,-2.333031177520752,-87.0423493385315,0.038308222417391284,0.0,0.7077048861154467,0.5204930305480957,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000012_000019_leftImg8bit.png,aachen_000012_000019_leftImg8bit.png,0.9600000000000001,2.6,0.3870512659139614,53.366830825805664,-2.136350154876709,-80.93756198883057,0.056289894368170286,0.0,0.6147578598651253,0.45287269353866577,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000013_000019_leftImg8bit.png,aachen_000013_000019_leftImg8bit.png,0.9333333333333333,1.0,0.4022874506154985,60.70182657241821,0.21973037719726562,-70.09707736968994,0.02875325426669692,0.0,0.542428431917583,0.5395490527153015,Structure_degraded; Details_lost; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000014_000019_leftImg8bit.png,aachen_000014_000019_leftImg8bit.png,1.0,1.4166666666666667,0.42983369048292197,53.36072778701782,-0.23632526397705078,-70.92633581161499,0.05099047430698079,0.0,0.5185343350762374,0.4791114330291748,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000015_000019_leftImg8bit.png,aachen_000015_000019_leftImg8bit.png,0.75,0.875,0.39764750281144956,56.376203536987305,-0.31194448471069336,-71.41417264938354,0.025641025641017907,0.0,0.6780018959924068,0.49515312910079956,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000016_000019_leftImg8bit.png,aachen_000016_000019_leftImg8bit.png,1.0,1.2777777777777777,0.39499981670546513,61.01490545272827,-0.6982207298278809,-77.07968282699585,0.025163094128604045,0.0,0.7170628330246411,0.4807434678077698,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000017_000019_leftImg8bit.png,aachen_000017_000019_leftImg8bit.png,1.0,1.0,0.392595789511428,57.47441625595093,-0.30164527893066406,-71.3986382484436,0.05160088904904691,0.0,0.563438003820044,0.5311897397041321,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000018_000019_leftImg8bit.png,aachen_000018_000019_leftImg8bit.png,0.8875,1.125,0.446006852989074,49.476516246795654,0.18082857131958008,-68.74479007720947,0.0387220003472657,0.0,0.43452539230386966,0.5242823362350464,Structure_degraded; Details_lost; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000019_000019_leftImg8bit.png,aachen_000019_000019_leftImg8bit.png,0.9285714285714286,1.0,0.3983751548929689,59.49976825714111,0.5576543807983398,-70.43840312957764,0.019082719082711266,0.0,0.7133099368741398,0.5373159646987915,Structure_degraded; Details_lost; Undersaturated; Shadows_remain
